plot_code,sub_plot,year,month,day,litterfall_trap_num,litterfall_trap_size_m2,leaves_MgC_ha_year,twigs_MgC_ha_year,flowers_MgC_ha_year,fruits_MgC_ha_year,seeds_MgC_ha_year,outros_MgC_ha_year,total_litterfall_MgC_ha_year,date,DaysBetween
ESA-06,14,2021,10,16,6.14,0.25,0.622994167,0.068559167,0,0,0.03577,0,0.727323333,16/10/2021,24
ESA-06,17,2021,10,16,6.17,0.25,0.068559167,0.0268275,0.020865833,0,0,0,0.1162525,16/10/2021,24
ESA-06,18,2021,10,16,6.18,0.25,0.444144167,1.57388,0.03577,0,0,0.017885,2.071679167,16/10/2021,24
ESA-06,19,2021,10,16,6.19,0.25,0.8495375,0.101348333,0,0,0,0,0.950885833,16/10/2021,24
ESA-06,7,2021,10,31,6.7,0.25,1.139870667,0.100156,0.019077333,0,0,0,1.259104,31/10/2021,15
ESA-06,8,2021,10,31,6.8,0.25,0.372008,0.023846667,0.157388,0,0.295698667,0,0.848941333,31/10/2021,15
ESA-06,9,2021,10,31,6.9,0.25,0.166926667,0.019077333,0,0,0.052462667,0,0.238466667,31/10/2021,15
ESA-06,12,2021,10,31,6.12,0.25,0.109694667,0,0,0,0,0,0.109694667,31/10/2021,15
ESA-06,13,2021,10,31,6.13,0.25,0.925250667,0.219389333,0.558012,0.019077333,0,0.100156,1.821885333,31/10/2021,15
ESA-06,14,2021,10,31,6.14,0.25,0.853710667,0.104925333,0,0,0,0,0.958636,31/10/2021,15
ESA-06,17,2021,10,31,6.17,0.25,3.467305333,0.100156,0.090617333,0.186004,0,0.014308,3.858390667,31/10/2021,15
ESA-06,18,2021,10,31,6.18,0.25,1.21618,0.181234667,0.887096,0,0,0,2.284510667,31/10/2021,15
ESA-06,19,2021,10,31,6.19,0.25,0,0,0,0,0,0,0,31/10/2021,15
ESA-06,7,2021,11,15,6.7,0.25,0.271852,0.028616,0,0,0,0,0.300468,15/11/2021,15
ESA-06,8,2021,11,15,6.8,0.25,0.023846667,0,0.014308,0,0,0,0.038154667,15/11/2021,15
ESA-06,9,2021,11,15,6.9,0.25,0.076309333,0,0,0,0,0,0.076309333,15/11/2021,15
ESA-06,12,2021,11,15,6.12,0.25,0,0,0,0,0,0,0,15/11/2021,15
ESA-06,13,2021,11,15,6.13,0.25,0.28616,0.515088,0.472164,0.014308,0,0,1.28772,15/11/2021,15
ESA-06,14,2021,11,15,6.14,0.25,0.7154,0.434009333,0,0,0,0,1.149409333,15/11/2021,15
ESA-06,17,2021,11,15,6.17,0.25,0.066770667,0.038154667,0,0.033385333,0,0,0.138310667,15/11/2021,15
ESA-06,18,2021,11,15,6.18,0.25,0,0,1.020637333,0,0,0,1.020637333,15/11/2021,15
ESA-06,19,2021,11,15,6.19,0.25,0.038154667,0.014308,0.090617333,0,0.052462667,0,0.195542667,15/11/2021,15
ESA-06,7,2021,11,29,6.7,0.25,0.1533,0,0,0,0,0.01533,0.16863,29/11/2021,14
ESA-06,8,2021,11,29,6.8,0.25,0.05621,0.17885,0,0,0,0,0.23506,29/11/2021,14
ESA-06,9,2021,11,29,6.9,0.25,0.17374,0.10731,0,0.06132,0,0.06132,0.40369,29/11/2021,14
ESA-06,12,2021,11,29,6.12,0.25,0,0.14819,0,0,0,0,0.14819,29/11/2021,14
ESA-06,13,2021,11,29,6.13,0.25,0.07154,0,0.38836,0.97601,0,0,1.43591,29/11/2021,14
ESA-06,14,2021,11,29,6.14,0.25,0.86359,0.25039,0,0,0,0.03066,1.14464,29/11/2021,14
ESA-06,17,2021,11,29,6.17,0.25,0,0.03066,0.0511,0,0,0,0.08176,29/11/2021,14
ESA-06,18,2021,11,29,6.18,0.25,0.09709,0,0.51611,0,0,0,0.6132,29/11/2021,14
ESA-06,19,2021,11,29,6.19,0.25,0.03066,0,0,0,0,0,0.03066,29/11/2021,14
ESA-06,7,2021,12,15,6.7,0.25,0.95237625,0.3577,0,0,0,0.03577,1.34584625,15/12/2021,16
ESA-06,8,2021,12,15,6.8,0.25,0.30851625,0.01341375,0,0.2951025,0,0,0.6170325,15/12/2021,16
ESA-06,9,2021,12,15,6.9,0.25,0.63044625,0.0983675,0,0,0,0.10283875,0.8316525,15/12/2021,16
ESA-06,12,2021,12,15,6.12,0.25,0,0,0,0,0,0,0,15/12/2021,16
ESA-06,13,2021,12,15,6.13,0.25,0.50078,0.304045,0.1341375,2.07466,0,0.10731,3.1209325,15/12/2021,16
ESA-06,14,2021,12,15,6.14,0.25,1.00603125,0.0625975,0.1699075,0.02235625,0,0,1.2608925,15/12/2021,16
ESA-06,17,2021,12,15,6.17,0.25,0.22803375,0.02235625,0,0.053655,0,0,0.304045,15/12/2021,16
ESA-06,18,2021,12,15,6.18,0.25,0.15649375,0,0.03577,0.196735,0,0,0.38899875,15/12/2021,16
ESA-06,19,2021,12,15,6.19,0.25,0.19226375,0.07154,0,0,0,0,0.26380375,15/12/2021,16
ESA-06,7,2022,1,15,6.7,0.25,1.086946452,0.009230968,0,0.08307871,0,0,1.179256129,15/01/2022,31
ESA-06,8,2022,1,15,6.8,0.25,0.493856774,0,0.018461935,0.249236129,0,0,0.761554839,15/01/2022,31
ESA-06,9,2022,1,15,6.9,0.25,0.50078,0.085386452,0,0,0,0.06000129,0.646167742,15/01/2022,31
ESA-06,12,2022,1,15,6.12,0.25,0,0.025385161,0.043847097,0.016154194,0,0,0.085386452,15/01/2022,31
ESA-06,13,2022,1,15,6.13,0.25,0.526165161,0.036923871,0.013846452,2.667749677,0,0.039231613,3.283916774,15/01/2022,31
ESA-06,14,2022,1,15,6.14,0.25,0.491549032,0,0,0,0,0.039231613,0.530780645,15/01/2022,31
ESA-06,17,2022,1,15,6.17,0.25,0.528472903,0,0.01153871,0,0,0,0.540011613,15/01/2022,31
ESA-06,18,2022,1,15,6.18,0.25,0.170772903,0,0.092309677,0.237697419,0,0.023077419,0.523857419,15/01/2022,31
ESA-06,19,2022,1,15,6.19,0.25,0.304621935,0.018461935,0,0.170772903,0,0.463856129,0.957712903,15/01/2022,31
ESA-06,7,2022,2,21,6.7,0.25,1.202645405,0.112143784,0,0.230088108,0.048337838,0,1.593215135,21/02/2022,37
ESA-06,8,2022,2,21,6.8,0.25,0.485311892,0.017401622,0,0.029002703,0,0.009667568,0.541383784,21/02/2022,37
ESA-06,9,2022,2,21,6.9,0.25,0.293894054,0.017401622,0,0,0,0.015468108,0.326763784,21/02/2022,37
ESA-06,12,2022,2,21,6.12,0.25,0.087008108,0,0.025135676,0,0,0,0.112143784,21/02/2022,37
ESA-06,13,2022,2,21,6.13,0.25,0.456309189,0.177883243,0,0.222354054,0,0.030936216,0.887482703,21/02/2022,37
ESA-06,14,2022,2,21,6.14,0.25,0.425372973,0.029002703,0,0,0,0.085074595,0.53945027,21/02/2022,37
ESA-06,17,2022,2,21,6.17,0.25,0.471777297,0.075407027,0.013534595,0,0,0.011601081,0.57232,21/02/2022,37
ESA-06,18,2022,2,21,6.18,0.25,0.112143784,0,0,0,0,0,0.112143784,21/02/2022,37
ESA-06,19,2022,2,21,6.19,0.25,0.311295676,0.056071892,0,0.009667568,0,0.009667568,0.386702703,21/02/2022,37
ESA-06,7,2022,3,21,6.7,0.25,0.9709,0.03577,0,0.07665,0,0,1.08332,21/03/2022,28
ESA-06,8,2022,3,21,6.8,0.25,0.55699,0,0,0,0,0,0.55699,21/03/2022,28
ESA-06,9,2022,3,21,6.9,0.25,0.46501,0.04599,0,0,0,0.012775,0.523775,21/03/2022,28
ESA-06,12,2022,3,21,6.12,0.25,0,0,0,0,0,0,0,21/03/2022,28
ESA-06,13,2022,3,21,6.13,0.25,0.569765,0.06643,0,0.08176,0.0511,0.03066,0.799715,21/03/2022,28
ESA-06,14,2022,3,21,6.14,0.25,0.477785,0.04599,0,0,0,0.02044,0.544215,21/03/2022,28
ESA-06,17,2022,3,21,6.17,0.25,0.840595,0,0,0,0,0,0.840595,21/03/2022,28
ESA-06,18,2022,3,21,6.18,0.25,0.17374,0,0,0,0,0,0.17374,21/03/2022,28
ESA-06,19,2022,3,21,6.19,0.25,0.114975,0.022995,0,0,0,0.01533,0.1533,21/03/2022,28
ESA-06,7,2022,4,21,6.7,0.25,1.44233871,2.460052903,0,0,0,0,3.902391613,21/04/2022,31
ESA-06,8,2022,4,21,6.8,0.25,0.939250968,0.133849032,0,0,0,0,1.0731,21/04/2022,31
ESA-06,9,2022,4,21,6.9,0.25,1.331567097,0.150003226,0,0,0,0,1.481570323,21/04/2022,31
ESA-06,12,2022,4,21,6.12,0.25,0.053078065,0.016154194,0,0,0,0,0.069232258,21/04/2022,31
ESA-06,13,2022,4,21,6.13,0.25,1.21618,0.44077871,0,0,0,0.009230968,1.666189677,21/04/2022,31
ESA-06,14,2022,4,21,6.14,0.25,1.356952258,0.078463226,0,0.01153871,0,0,1.446954194,21/04/2022,31
ESA-06,17,2022,4,21,6.17,0.25,1.899271613,0.036923871,0,0,0,0,1.936195484,21/04/2022,31
ESA-06,18,2022,4,21,6.18,0.25,0.876941935,0.514626452,0,0.260774839,0,0,1.652343226,21/04/2022,31
ESA-06,19,2022,4,21,6.19,0.25,0.699245806,0.152310968,0,0,0,0,0.851556774,21/04/2022,31
ESA-06,7,2022,5,25,6.7,0.25,3.356067647,0.873208824,0,0,0,0,4.229276471,25/05/2022,34
ESA-06,8,2022,5,25,6.8,0.25,1.458153529,0.151496471,0,0,0,0,1.60965,25/05/2022,34
ESA-06,9,2022,5,25,6.9,0.25,3.821077647,0.048394706,0,0,0,0,3.869472353,25/05/2022,34
ESA-06,12,2022,5,25,6.12,0.25,0.532341765,0.130455294,0,0,0,0.014728824,0.677525882,25/05/2022,34
ESA-06,13,2022,5,25,6.13,0.25,3.231924706,0.833230588,0,0,0,0,4.065155294,25/05/2022,34
ESA-06,14,2022,5,25,6.14,0.25,2.560711176,0.456593529,0,0,0,0.012624706,3.029929412,25/05/2022,34
ESA-06,17,2022,5,25,6.17,0.25,2.550190588,2.160928824,0,0,0,0,4.711119412,25/05/2022,34
ESA-06,18,2022,5,25,6.18,0.25,3.246653529,1.020497059,0.014728824,0,0,0,4.281879412,25/05/2022,34
ESA-06,19,2022,5,25,6.19,0.25,2.712207647,0.172537647,0,0,0,0,2.884745294,25/05/2022,34
ESA-06,7,2022,6,17,6.7,0.25,1.692076522,0.391914783,0,0,0,0,2.083991304,17/06/2022,23
ESA-06,8,2022,6,17,6.8,0.25,1.589432174,0.055987826,0,0,0,0,1.64542,17/06/2022,23
ESA-06,9,2022,6,17,6.9,0.25,4.01246087,0.706068696,0,0.093313043,0,0,4.811842609,17/06/2022,23
ESA-06,12,2022,6,17,6.12,0.25,0.469675652,0,0,0,0,0,0.469675652,17/06/2022,23
ESA-06,13,2022,6,17,6.13,0.25,0.646970435,0,0,0,0,0,0.646970435,17/06/2022,23
ESA-06,14,2022,6,17,6.14,0.25,3.542785217,0.121306957,0,0,0,0,3.664092174,17/06/2022,23
ESA-06,17,2022,6,17,6.17,0.25,2.634538261,0.07154,0,0,0,0,2.706078261,17/06/2022,23
ESA-06,18,2022,6,17,6.18,0.25,3.549006087,0.080871304,0,0.024883478,0,0,3.65476087,17/06/2022,23
ESA-06,19,2022,6,17,6.19,0.25,5.720089565,0.211509565,0,0,0,0,5.93159913,17/06/2022,23
ESA-06,7,2022,7,20,6.7,0.25,1.01890303,0,0,0,0,0.015175152,1.034078182,20/07/2022,33
ESA-06,8,2022,7,20,6.8,0.25,0.951698788,0,0,0,0,0,0.951698788,20/07/2022,33
ESA-06,9,2022,7,20,6.9,0.25,2.28928,0.153919394,0,0,0,0,2.443199394,20/07/2022,33
ESA-06,12,2022,7,20,6.12,0.25,0.728407273,0,0,0.065036364,0,0,0.793443636,20/07/2022,33
ESA-06,13,2022,7,20,6.13,0.25,3.429584242,0.255809697,0,0,0,0,3.685393939,20/07/2022,33
ESA-06,14,2022,7,20,6.14,0.25,1.697449091,0.44658303,0,0,0,0,2.144032121,20/07/2022,33
ESA-06,17,2022,7,20,6.17,0.25,1.214012121,0.026014545,0,0,0,0,1.240026667,20/07/2022,33
ESA-06,18,2022,7,20,6.18,0.25,3.145592121,0.075875758,0,0,0,0,3.221467879,20/07/2022,33
ESA-06,19,2022,7,20,6.19,0.25,1.450310909,0,0,0,0,0,1.450310909,20/07/2022,33
ESA-06,7,2022,8,20,6.7,0.25,2.540823871,0.28616,0,0,0,0,2.826983871,20/08/2022,31
ESA-06,8,2022,8,20,6.8,0.25,5.123187097,0.173080645,0.016154194,0.018461935,0.013846452,0,5.344730323,20/08/2022,31
ESA-06,9,2022,8,20,6.9,0.25,9.487127097,2.13466129,0,0,0,0,11.62178839,20/08/2022,31
ESA-06,12,2022,8,20,6.12,0.25,1.493109032,0.103848387,0,0,0,0,1.596957419,20/08/2022,31
ESA-06,13,2022,8,20,6.13,0.25,7.320157419,0.653090968,0,0,0,0,7.973248387,20/08/2022,31
ESA-06,14,2022,8,20,6.14,0.25,2.670057419,0.133849032,0,0,0,0,2.803906452,20/08/2022,31
ESA-06,17,2022,8,20,6.17,0.25,2.20620129,0.544627097,0,0,0.025385161,0,2.776213548,20/08/2022,31
ESA-06,18,2022,8,20,6.18,0.25,5.134725806,0.567704516,0,0.032308387,0,0,5.73473871,20/08/2022,31
ESA-06,19,2022,8,20,6.19,0.25,5.873203226,0.270005806,0,0,0,0,6.143209032,20/08/2022,31
ESA-06,7,2022,9,20,6.7,0.25,1.7885,0.161541935,0,0,0,0,1.950041935,20/09/2022,31
ESA-06,8,2022,9,20,6.8,0.25,3.828543871,0.066924516,0.009230968,0,0,0,3.904699355,20/09/2022,31
ESA-06,9,2022,9,20,6.9,0.25,1.137716774,0.353084516,0,0.122310323,0,0,1.613111613,20/09/2022,31
ESA-06,12,2022,9,20,6.12,0.25,0.544627097,0,0,0,0,0,0.544627097,20/09/2022,31
ESA-06,13,2022,9,20,6.13,0.25,4.01777871,0.325391613,0.009230968,0,0,0,4.35240129,20/09/2022,31
ESA-06,14,2022,9,20,6.14,0.25,1.998504516,0.193850323,0,0,0,0,2.192354839,20/09/2022,31
ESA-06,17,2022,9,20,6.17,0.25,2.270818065,0.533088387,0,0,0,0,2.803906452,20/09/2022,31
ESA-06,18,2022,9,20,6.18,0.25,1.945426452,0.117694839,0,0.251543871,0,0,2.314665161,20/09/2022,31
ESA-06,19,2022,9,20,6.19,0.25,4.327016129,0.800786452,0,0.020769677,0,0,5.148572258,20/09/2022,31
ESA-06,7,2022,10,20,6.7,0.25,0.767862667,0.033385333,0,0,0,0,0.801248,20/10/2022,30
ESA-06,8,2022,10,20,6.8,0.25,0.038154667,0,0,0.019077333,0,0,0.057232,20/10/2022,30
ESA-06,9,2022,10,20,6.9,0.25,0.913327333,0.171696,0.007154,0,0,0,1.092177333,20/10/2022,30
ESA-06,12,2022,10,20,6.12,0.25,0.205081333,0,0,0,0,0,0.205081333,20/10/2022,30
ESA-06,13,2022,10,20,6.13,0.25,0.090617333,0.062001333,0,0,0,0,0.152618667,20/10/2022,30
ESA-06,14,2022,10,20,6.14,0.25,4.2924,0.085848,0,0,0,0,4.378248,20/10/2022,30
ESA-06,17,2022,10,20,6.17,0.25,0.698707333,0.062001333,0.102540667,0.078694,0,0,0.941943333,20/10/2022,30
ESA-06,18,2022,10,20,6.18,0.25,0.579474,0.238466667,0.026231333,0.104925333,0,0,0.949097333,20/10/2022,30
ESA-06,19,2022,10,20,6.19,0.25,0.221774,0.090617333,0.023846667,0.009538667,0,0,0.345776667,20/10/2022,30
ESA-06,7,2022,11,20,6.7,0.25,1.008483226,0.057693548,0.016154194,0,0,0.039231613,1.121562581,20/11/2022,31
ESA-06,8,2022,11,20,6.8,0.25,0.182311613,0.01153871,0,0,0,0,0.193850323,20/11/2022,31
ESA-06,9,2022,11,20,6.9,0.25,0.710784516,0.150003226,0,0,0,0,0.860787742,20/11/2022,31
ESA-06,12,2022,11,20,6.12,0.25,0.182311613,0,0,0,0,0,0.182311613,20/11/2022,31
ESA-06,13,2022,11,20,6.13,0.25,0.140772258,0,0.009230968,0,0,0,0.150003226,20/11/2022,31
ESA-06,14,2022,11,20,6.14,0.25,0.609243871,0.062309032,0.069232258,0,0,0,0.740785161,20/11/2022,31
ESA-06,17,2022,11,20,6.17,0.25,1.024637419,0.27462129,0.016154194,0.025385161,0,0,1.340798065,20/11/2022,31
ESA-06,18,2022,11,20,6.18,0.25,0.837710323,0.916173548,0.020769677,0.066924516,0,0,1.841578065,20/11/2022,31
ESA-06,19,2022,11,20,6.19,0.25,0.505395484,0.175388387,0,0,0,0,0.680783871,20/11/2022,31
ESA-06,7,2022,12,20,6.7,0.25,0.39347,0.009538667,0.011923333,0,0,0,0.414932,20/12/2022,30
ESA-06,8,2022,12,20,6.8,0.25,0.305237333,0.014308,0,0,0,0,0.319545333,20/12/2022,30
ESA-06,9,2022,12,20,6.9,0.25,0.691553333,0.400624,0,0,0,0,1.092177333,20/12/2022,30
ESA-06,12,2022,12,20,6.12,0.25,0.093002,0,0,0,0,0,0.093002,20/12/2022,30
ESA-06,13,2022,12,20,6.13,0.25,0.100156,0,0,0,0,0,0.100156,20/12/2022,30
ESA-06,14,2022,12,20,6.14,0.25,0.515088,0.083463333,0,0,0,0,0.598551333,20/12/2022,30
ESA-06,17,2022,12,20,6.17,0.25,0.610474667,0.057232,0,0,0,0,0.667706667,20/12/2022,30
ESA-06,18,2022,12,20,6.18,0.25,0.522242,0.014308,0.011923333,0,0,0,0.548473333,20/12/2022,30
ESA-06,19,2022,12,20,6.19,0.25,0.329084,0,0,0,0,0,0.329084,20/12/2022,30
ESA-06,7,2023,1,18,6.7,0.25,0.695664828,0.051804828,0.012334483,0,0.014801379,0,0.774605517,18/01/2023,29
ESA-06,8,2023,1,18,6.8,0.25,0.088808276,0,0,0,0,0,0.088808276,18/01/2023,29
ESA-06,9,2023,1,18,6.9,0.25,0.36510069,0.046871034,0,0,0,0,0.411971724,18/01/2023,29
ESA-06,12,2023,1,18,6.12,0.25,0.054271724,0,0,0,0,0,0.054271724,18/01/2023,29
ESA-06,13,2023,1,18,6.13,0.25,0.219553793,0,0,0,0,0,0.219553793,18/01/2023,29
ESA-06,14,2023,1,18,6.14,0.25,1.105169655,0.022202069,0,0,0,0,1.127371724,18/01/2023,29
ESA-06,17,2023,1,18,6.17,0.25,2.242408966,0.189951034,0,0,0,0,2.43236,18/01/2023,29
ESA-06,18,2023,1,18,6.18,0.25,0.239288966,0,0,0.009867586,0,0,0.249156552,18/01/2023,29
ESA-06,19,2023,1,18,6.19,0.25,0.212153103,0,0,0,0,0,0.212153103,18/01/2023,29
ESA-06,7,2023,2,15,6.7,0.25,1.239175,0.012775,0,0.41391,0.02044,0,1.6863,15/02/2023,28
ESA-06,8,2023,2,15,6.8,0.25,0.17374,0,0,0,0,0,0.17374,15/02/2023,28
ESA-06,9,2023,2,15,6.9,0.25,0.49056,0.1022,0,0,0,0,0.59276,15/02/2023,28
ESA-06,12,2023,2,15,6.12,0.25,0,0.017885,0,0,0,0,0.017885,15/02/2023,28
ESA-06,13,2023,2,15,6.13,0.25,0.28616,0.058765,0,0,0,0,0.344925,15/02/2023,28
ESA-06,14,2023,2,15,6.14,0.25,0.288715,0.02044,0,0,0,0,0.309155,15/02/2023,28
ESA-06,17,2023,2,15,6.17,0.25,0.544215,0.038325,0,0,0,0,0.58254,15/02/2023,28
ESA-06,18,2023,2,15,6.18,0.25,0.682185,0,0,0,0,0,0.682185,15/02/2023,28
ESA-06,19,2023,2,15,6.19,0.25,0.431795,0,0,0,0,0,0.431795,15/02/2023,28
ESA-06,7,2023,3,16,6.7,0.25,1.110103448,0.039470345,0,0.07154,0.009867586,0,1.230981379,16/03/2023,29
ESA-06,8,2023,3,16,6.8,0.25,1.063232414,0.024668966,0,0,0,0,1.087901379,16/03/2023,29
ESA-06,9,2023,3,16,6.9,0.25,1.023762069,0.017268276,0,0,0,0,1.041030345,16/03/2023,29
ESA-06,12,2023,3,16,6.12,0.25,0.046871034,0,0,0,0,0,0.046871034,16/03/2023,29
ESA-06,13,2023,3,16,6.13,0.25,0.061672414,0,0,0,0,0,0.061672414,16/03/2023,29
ESA-06,14,2023,3,16,6.14,0.25,0.320696552,0.069073103,0,0,0,0,0.389769655,16/03/2023,29
ESA-06,17,2023,3,16,6.17,0.25,0.767204828,0.014801379,0,0,0,0,0.782006207,16/03/2023,29
ESA-06,18,2023,3,16,6.18,0.25,1.189044138,0.009867586,0,0.199818621,0,0,1.398730345,16/03/2023,29
ESA-06,19,2023,3,16,6.19,0.25,0.547651034,0,0,0,0,0,0.547651034,16/03/2023,29
ESA-06,7,2023,4,13,6.7,0.25,1.729735,0.022995,0,0,0,0,1.75273,13/04/2023,28
ESA-06,8,2023,4,13,6.8,0.25,0.06132,0,0,0,0,0,0.06132,13/04/2023,28
ESA-06,9,2023,4,13,6.9,0.25,0.385805,0.135415,0,0,0,0.02044,0.54166,13/04/2023,28
ESA-06,12,2023,4,13,6.12,0.25,0.094535,0,0,0,0,0,0.094535,13/04/2023,28
ESA-06,13,2023,4,13,6.13,0.25,0,0.130305,0,0,0,0,0.130305,13/04/2023,28
ESA-06,14,2023,4,13,6.14,0.25,0.344925,0,0,0.196735,0,0,0.54166,13/04/2023,28
ESA-06,17,2023,4,13,6.17,0.25,1.08843,0.12264,0,0,0,0,1.21107,13/04/2023,28
ESA-06,18,2023,4,13,6.18,0.25,1.152305,0.09709,0,0,0,0,1.249395,13/04/2023,28
ESA-06,19,2023,4,13,6.19,0.25,NA,NA,NA,NA,NA,NA,NA,13/04/2023,28
ESA-06,7,2023,5,25,6.7,0.25,1.923063333,0.017033333,0,0,0,0,1.940096667,25/05/2023,42
ESA-06,8,2023,5,25,6.8,0.25,0.447976667,0.085166667,0,0,0,0,0.533143333,25/05/2023,42
ESA-06,9,2023,5,25,6.9,0.25,1.153156667,0.07154,0,0,0,0.01533,1.240026667,25/05/2023,42
ESA-06,12,2023,5,25,6.12,0.25,0.07665,0,0,0,0,0,0.07665,25/05/2023,42
ESA-06,13,2023,5,25,6.13,0.25,0.011923333,0.30149,0,0,0,0,0.313413333,25/05/2023,42
ESA-06,14,2023,5,25,6.14,0.25,1.306456667,0.211213333,0,0,0,0,1.51767,25/05/2023,42
ESA-06,17,2023,5,25,6.17,0.25,0.902766667,0.100496667,0,0,0,0,1.003263333,25/05/2023,42
ESA-06,18,2023,5,25,6.18,0.25,1.066286667,0.054506667,0,0,0,0,1.120793333,25/05/2023,42
ESA-06,19,2023,5,25,6.19,0.25,0.43946,0.19418,0,0,0,0,0.63364,25/05/2023,42
ESA-06,7,2023,6,12,6.7,0.25,1.71696,0.023846667,0.258338889,0,0,0,1.999145556,12/06/2023,18
ESA-06,8,2023,6,12,6.8,0.25,1.772602222,0,0,0,0,0.023846667,1.796448889,12/06/2023,18
ESA-06,9,2023,6,12,6.9,0.25,3.2193,0,0,0,0,0,3.2193,12/06/2023,18
ESA-06,12,2023,6,12,6.12,0.25,0.298083333,0,0,0,0,0,0.298083333,12/06/2023,18
ESA-06,13,2023,6,12,6.13,0.25,2.774162222,0.222568889,0,0,0,0,2.996731111,12/06/2023,18
ESA-06,14,2023,6,12,6.14,0.25,1.379132222,0.21462,0,0,0,0.019872222,1.613624444,12/06/2023,18
ESA-06,17,2023,6,12,6.17,0.25,1.816321111,0,0,0,0,0,1.816321111,12/06/2023,18
ESA-06,18,2023,6,12,6.18,0.25,3.914827778,0,0,0,0,0,3.914827778,12/06/2023,18
ESA-06,19,2023,6,12,6.19,0.25,1.518237778,0,0,0,0,0.015897778,1.534135556,12/06/2023,18
ESA-06,7,2023,7,12,6.7,0.25,2.07466,0.011923333,0,0,0,0,2.086583333,12/07/2023,30
ESA-06,8,2023,7,12,6.8,0.25,1.483262667,0.095386667,0,0,0,0,1.578649333,12/07/2023,30
ESA-06,9,2023,7,12,6.9,0.25,4.57856,0.202696667,0,0,0,0,4.781256667,12/07/2023,30
ESA-06,12,2023,7,12,6.12,0.25,1.409338,0,0,0,0,0,1.409338,12/07/2023,30
ESA-06,13,2023,7,12,6.13,0.25,3.670002,0.784555333,0,0,0,0,4.454557333,12/07/2023,30
ESA-06,14,2023,7,12,6.14,0.25,1.762268667,0,0,0,0,0,1.762268667,12/07/2023,30
ESA-06,17,2023,7,12,6.17,0.25,0.992021333,0.205081333,0,0,0,0,1.197102667,12/07/2023,30
ESA-06,18,2023,7,12,6.18,0.25,3.173991333,0.062001333,0,0,0,0,3.235992667,12/07/2023,30
ESA-06,19,2023,7,12,6.19,0.25,0.352930667,0,0,0,0,0,0.352930667,12/07/2023,30
ESA-06,7,2023,8,16,6.7,0.25,3.70986,0.169652,0,0,0,0,3.879512,16/08/2023,35
ESA-06,8,2023,8,16,6.8,0.25,2.277016,0.165564,0,0,0,0,2.44258,16/08/2023,35
ESA-06,9,2023,8,16,6.9,0.25,5.036416,0.69496,0,0,0,0,5.731376,16/08/2023,35
ESA-06,12,2023,8,16,6.12,0.25,1.046528,0.079716,0,0.053144,0,0,1.179388,16/08/2023,35
ESA-06,13,2023,8,16,6.13,0.25,0.47012,0.0511,0,0,0,0,0.52122,16/08/2023,35
ESA-06,14,2023,8,16,6.14,0.25,1.56366,0.322952,0,0,0,0,1.886612,16/08/2023,35
ESA-06,17,2023,8,16,6.17,0.25,2.20752,0.259588,0,0,0,0,2.467108,16/08/2023,35
ESA-06,18,2023,8,16,6.18,0.25,3.395084,0.038836,0,0,0,0,3.43392,16/08/2023,35
ESA-06,19,2023,8,16,6.19,0.25,1.761928,0.069496,0,0,0,0,1.831424,16/08/2023,35
ESA-06,7,2023,9,11,6.7,0.25,2.272770769,0.665872308,0.03577,0,0,0,2.974413077,11/09/2023,26
ESA-06,8,2023,9,11,6.8,0.25,4.837204615,0.319178462,0,0,0,0,5.156383077,11/09/2023,26
ESA-06,9,2023,9,11,6.9,0.25,1.694947692,0.101806923,0,0,0,0,1.796754615,11/09/2023,26
ESA-06,12,2023,9,11,6.12,0.25,0.888746923,0.052279231,0,0,0,0,0.941026154,11/09/2023,26
ESA-06,13,2023,9,11,6.13,0.25,1.257453077,0.176098462,0,0,0,0,1.433551538,11/09/2023,26
ESA-06,14,2023,9,11,6.14,0.25,1.868294615,0.187104615,0.016509231,0,0,0,2.071908462,11/09/2023,26
ESA-06,17,2023,9,11,6.17,0.25,3.235809231,0.299917692,0,0,0,0,3.535726923,11/09/2023,26
ESA-06,18,2023,9,11,6.18,0.25,2.077411538,0,0,0,0.013757692,0,2.091169231,11/09/2023,26
ESA-06,19,2023,9,11,6.19,0.25,3.334864615,0.024763846,0,0,0,0,3.359628462,11/09/2023,26
ESA-06,7,2023,10,20,6.7,0.25,0.869486154,0.01834359,0.025681026,0,0,0,0.913510769,20/10/2023,39
ESA-06,8,2023,10,20,6.8,0.25,0.443914872,0,0.009171795,0,0,0,0.453086667,20/10/2023,39
ESA-06,9,2023,10,20,6.9,0.25,0.737412308,0.047693333,0,0,0,0,0.785105641,20/10/2023,39
ESA-06,12,2023,10,20,6.12,0.25,0.188938974,0,0,0,0,0,0.188938974,20/10/2023,39
ESA-06,13,2023,10,20,6.13,0.25,0.023846667,0.029349744,0,0,0,0,0.05319641,20/10/2023,39
ESA-06,14,2023,10,20,6.14,0.25,4.41713641,0.01834359,0,0,0,0,4.43548,20/10/2023,39
ESA-06,17,2023,10,20,6.17,0.25,0.552142051,0.097221026,0.049527692,0,0,0,0.698890769,20/10/2023,39
ESA-06,18,2023,10,20,6.18,0.25,0.891498462,0.029349744,0,0,0,0,0.920848205,20/10/2023,39
ESA-06,19,2023,10,20,6.19,0.25,1.845365128,0.014674872,0,0,0,0,1.86004,20/10/2023,39
